analysis Fp 100;150;200, baseline, 2026-04-13 15_11_03.scan
Wavelength ( nm );Absorbance
365,093333333; -0,026202799752277076
364,666666667; -0,0095727369189129927
364,24; -0,0066484683195956774
363,813333333; -0,064345590770059843
363,386666667; -0,024722620844670508
362,96; 0,01184128317963782
362,533333333; -0,027139214798930385
362,106666667; -0,053364932537037398
361,68; -0,044719975441578429
361,253333333; -0,020569903776104244
360,826666667; -0,031960479915268826
360,4; -0,058390956371905597
359,973333333; -0,033989578485354097
359,546666667; -0,0066440771334939676
359,12; -0,02827762253592141
358,693333333; -0,047881208360132807
358,266666667; -0,035232376306983101
357,84; 0,018722489476033458
357,413333333; -0,015858355909720831
356,986666667; -0,043220251798540672
356,56; -0,025622624903799969
356,133333333; -0,0024439524860166433
355,706666667; -0,021731296554397796
355,28; -0,059259992092668592
354,853333333; -0,023857410997068531
354,426666667; -0,0077295834199312885
354; -0,021563477814304295
353,573333333; -0,042109932750407759
353,146666667; -0,031384810805079807
352,72; 0,014986036345223868
352,293333333; -0,011058960110197124
351,866666667; -0,058791507035321711
351,44; -0,026489645242679851
351,013333333; -0,024389788508389434
350,586666667; -0,019550342112912799
350,16; -0,044541787356179495
349,733333333; -0,052284974604635839
349,306666667; -0,013984502293205478
348,88; -0,02057154476649058
348,453333333; -0,032378692179893712
348,026666667; -0,027878735214381157
347,6; -0,011281010694902099
347,173333333; -0,029204610735246366
346,746666667; -0,041423555463458744
346,32; -0,024673134088489174
345,893333333; -0,019837101921553597
345,466666667; -0,040286500006803908
345,04; -0,020586550235748409
344,613333333; -0,02060790359969731
344,186666667; -0,013317389413785751
343,76; -0,025770790874975625
343,333333333; -0,028840839862809529
342,906666667; -0,026404310017757313
342,48; -0,014733664691524566
342,053333333; -0,027758920565258603
341,626666667; -0,029646778479156418
341,2; -0,019059149548372439
340,773333333; -0,01241812948150162
340,346666667; -0,033981174230506908
339,92; -0,022529758513012449
339,493333333; -0,029125625267541293
339,066666667; -0,015187691897324067
338,64; -0,043579109013030623
338,213333333; -0,035244025289946156
337,786666667; -0,024200938641959598
337,36; -0,013292818330306572
336,933333333; -0,026059942320118257
336,506666667; -0,047118082642403088
336,08; -0,022291230037843352
335,653333333; -0,027991443872406881
335,226666667; -0,02066492848112347
334,8; -0,04313334822645816
334,373333333; -0,02890697307872336
333,946666667; -0,0091726239770967086
333,52; -0,014222854748552838
333,093333333; -0,04369971528642197
332,666666667; -0,032307539135129765
332,24; -0,018269253894828138
331,813333333; -0,040386736392924609
331,386666667; -0,032529223710267341
330,96; -0,02765109203750022
330,533333333; -0,018529145047131625
330,106666667; -0,028385497629627877
329,68; -0,026147732511154688
329,253333333; -0,024911701679143427
328,826666667; -0,011690317653220253
328,4; -0,027114069089400224
327,973333333; -0,043465662747514525
327,546666667; -0,027401482686318149
327,12; -0,014799815602746968
326,693333333; -0,036776352673731937
326,266666667; -0,031213100999574275
325,84; -0,028291841968837925
325,413333333; -0,019873149693113993
324,986666667; -0,035148479044479687
324,56; -0,041371237486559916
324,133333333; -0,0353431887923817
323,706666667; -0,022772056981979656
323,28; -0,031376250088302186
322,853333333; -0,044226445257582167
322,426666667; -0,032453924417408624
322; -0,019881196320196467
321,573333333; -0,040024876594578512
321,146666667; -0,045084688812438184
320,72; -0,036988213658215897
320,293333333; -0,020428247749856587
319,866666667; -0,027809424325894758
319,44; -0,037861008197081013
319,013333333; -0,039538029581207342
318,586666667; -0,025230463594207556
318,16; -0,026551889255730252
317,733333333; -0,038924038410182445
317,306666667; -0,038323156535492141
316,88; -0,019791927188701385
316,453333333; -0,02903716452431189
316,026666667; -0,044926304370059504
315,6; -0,030280333012302554
315,173333333; -0,02483541704723826
314,746666667; -0,038079064339379888
314,32; -0,035425115376691955
313,893333333; -0,032840806990847349
313,466666667; -0,030856326222416384
313,04; -0,0304064322263232
312,613333333; -0,033539801836090531
312,186666667; -0,043825209140633252
311,76; -0,024479076266372701
311,333333333; -0,035730641335284474
310,906666667; -0,040492102503757912
310,48; -0,037994313985025681
310,053333333; -0,026978895068124415
309,626666667; -0,021051164716576486
309,2; -0,033472005277968668
308,773333333; -0,046190053224456136
308,346666667; -0,032038718461995977
307,92; -0,032766181975671813
307,493333333; -0,041814219206570927
307,066666667; -0,041730001568598192
306,64; -0,016357233747965733
306,213333333; -0,032638411969004792
305,786666667; -0,040060192346573716
305,36; -0,040169227868225264
304,933333333; -0,028300616890229138
304,506666667; -0,033021293580585677
304,08; -0,039841011166641654
303,653333333; -0,048630286007929256
303,226666667; -0,02441642433411665
302,8; -0,032851152122041247
302,373333333; -0,035462561994817211
301,946666667; -0,03873807564370129
301,52; -0,02916044928136256
301,093333333; -0,03262338414794929
300,666666667; -0,040846928954102246
300,24; -0,03806945681541022
analysis Fp 100;150;200, Fp3125, 2026-04-13 15_15_19.scan
Wavelength ( nm );Absorbance
450; 0,14424009621143341
449,573333333; 0,14517995715141296
449,146666667; 0,14610064029693604
448,72; 0,14900664985179882
448,293333333; 0,14758017659187309
447,866666667; 0,14704565703868921
447,44; 0,15122872591018655
447,013333333; 0,14965347945690141
446,586666667; 0,14864753186702734
446,16; 0,14907553791999878
445,733333333; 0,15136854350566858
445,306666667; 0,15112112462520541
444,88; 0,14891456067562167
444,453333333; 0,15129731595516277
444,026666667; 0,1539975553750991
443,6; 0,15369775891304024
443,173333333; 0,1538723558187487
442,746666667; 0,15440289676189498
442,32; 0,15626484155654882
441,893333333; 0,15560775995254467
441,466666667; 0,15435490012168915
441,04; 0,15515203773975492
440,613333333; 0,15738928318023696
440,186666667; 0,15765108168125155
439,76; 0,15768165886402052
439,333333333; 0,15623049437999673
438,906666667; 0,15522891283035486
438,48; 0,15912875533104046
438,053333333; 0,16066019237041254
437,626666667; 0,15738323330879223
437,2; 0,1575394719839126
436,773333333; 0,16204653680324474
436,346666667; 0,16083468496799205
435,92; 0,15753783285618436
435,493333333; 0,16512586176395172
435,066666667; 0,1620595306158055
434,64; 0,16072173416614702
434,213333333; 0,1628381013870257
433,786666667; 0,16505894064903087
433,36; 0,16322083771228987
432,933333333; 0,16533797979355183
432,506666667; 0,1688248515129063
432,08; 0,16598892211914199
431,653333333; 0,16744594275951266
431,226666667; 0,16617172956466936
430,8; 0,16862717270851096
430,373333333; 0,16827316582202759
429,946666667; 0,16684234142303522
429,52; 0,16735538840294273
429,093333333; 0,17101067304610976
428,666666667; 0,1690833270549755
428,24; 0,16747884452343731
427,813333333; 0,17368502914905357
427,386666667; 0,17207783460616918
426,96; 0,17084032297134857
426,533333333; 0,17465464770793837
426,106666667; 0,1739990562200569
425,68; 0,17570589482784157
425,253333333; 0,17486110329628046
424,826666667; 0,17528702318668504
424,4; 0,17633733153343409
423,973333333; 0,17789165675639837
423,546666667; 0,17604804039001895
423,12; 0,178979545831676
422,693333333; 0,17604720592498568
422,266666667; 0,17460727691651048
421,84; 0,17909012734890106
421,413333333; 0,17992381751537315
420,986666667; 0,17987635731697532
420,56; 0,18269568681716694
420,133333333; 0,18128557503223813
419,706666667; 0,18374224007129511
419,28; 0,18274874985218312
418,853333333; 0,18440309166908422
418,426666667; 0,18531738221645108
418; 0,18389104306698531
417,573333333; 0,18785127997398332
417,146666667; 0,18759918212891058
416,72; 0,19010345637798129
416,293333333; 0,18914192914962719
415,866666667; 0,18887005746365584
415,44; 0,19418062269687181
415,013333333; 0,1916472315788264
414,586666667; 0,19137579202652627
414,16; 0,1948589533567355
413,733333333; 0,19090974330902888
413,306666667; 0,19485761225223322
412,88; 0,19375568628312803
412,453333333; 0,20199604332447019
412,026666667; 0,20183342695235271
411,6; 0,1971562653780094
411,173333333; 0,20233477652072687
410,746666667; 0,20130051672459537
410,32; 0,20546102523803803
409,893333333; 0,2058873772621127
409,466666667; 0,20458562672139488
409,04; 0,21056471765041923
408,613333333; 0,21309283375739402
408,186666667; 0,21022357046604639
407,76; 0,21235483884811901
407,333333333; 0,2145624160766762
406,906666667; 0,22164708375930076
406,48; 0,21851289272308488
406,053333333; 0,21909013390542104
405,626666667; 0,2233676016330893
405,2; 0,23061878979204253
404,773333333; 0,22298289835453811
404,346666667; 0,22622476518157358
403,92; 0,23892655968667581
403,493333333; 0,24486635625361575
403,066666667; 0,24161958694457372
402,64; 0,2391090542078152
402,213333333; 0,24439133703709917
401,786666667; 0,24939773976802704
401,36; 0,24891093373298112
400,933333333; 0,24690727889541367
400,506666667; 0,26025301218033808
400,08; 0,26389759778975536
399,653333333; 0,26050496101379833
399,226666667; 0,2621453702449853
398,8; 0,264081954956086
398,373333333; 0,27527672052382818
397,946666667; 0,27312016487121143
397,52; 0,27155798673633219
397,093333333; 0,28392401337623835
396,666666667; 0,28478059172630199
396,24; 0,28440889716147361
395,813333333; 0,28095135092739565
395,386666667; 0,29552799463273127
394,96; 0,29905521869660079
394,533333333; 0,30129435658453418
394,106666667; 0,29626306891442933
393,68; 0,30143877863887725
393,253333333; 0,31369283795356895
392,826666667; 0,31416177749633256
392,4; 0,31242421269418619
391,973333333; 0,31833902001383485
391,546666667; 0,32636275887489624
391,12; 0,32732129096985418
390,693333333; 0,32906118035317777
390,266666667; 0,33315190672878142
389,84; 0,34468933939933261
389,413333333; 0,34307247400285673
388,986666667; 0,3488801717758393
388,56; 0,35530555248266077
388,133333333; 0,37205290794370816
387,706666667; 0,36682295799255998
387,28; 0,3687069416046202
386,853333333; 0,37049692869191636
386,426666667; 0,3856072425842082
386; 0,37974926829338884
385,573333333; 0,38208663463594467
385,146666667; 0,38767522573476054
384,72; 0,40205875039100503
384,293333333; 0,40165886282917335
383,866666667; 0,39154317975049657
383,44; 0,4065673351288151
383,013333333; 0,41516980528827729
382,586666667; 0,40473118424416088
382,16; 0,40611621737479198
381,733333333; 0,40342587232596117
381,306666667; 0,42057368159297248
380,88; 0,42893511056892969
380,453333333; 0,41001623868950721
380,026666667; 0,43269643187523499
379,6; 0,43433696031567592
379,173333333; 0,42698526382445284
378,746666667; 0,42438057065018048
378,32; 0,44502568244938845
377,893333333; 0,45734867453571393
377,466666667; 0,44766819477075886
377,04; 0,43413317203527857
376,613333333; 0,44999566674239189
376,186666667; 0,46677610278125531
375,76; 0,45664718747135252
375,333333333; 0,44732663035395726
374,906666667; 0,45473882555964584
374,48; 0,46218970417950761
374,053333333; 0,40016061067617592
373,626666667; 0,48833718895921635
373,2; 0,51125347614252592
372,773333333; 0,42471876740466402
372,346666667; 0,45080569386508906
371,92; 0,51336079835880755
371,493333333; 0,48763480782488439
371,066666667; 0,43975701928151473
370,64; 0,46964380145133677
370,213333333; 0,61212342977456635
369,786666667; 0,45456942915911863
369,36; 0,44383254647262171
368,933333333; 0,4602662920956489
368,506666667; 0,56593239307346044
368,08; 0,43510356545432566
367,653333333; 0,3993037045006505
367,226666667; 0,50214761495604554
366,8; 0,53381502628287147
366,373333333; 0,44713571667659963
365,946666667; 0,42231765389459153
365,52; 0,45920911431358491
365,093333333; 0,5606033802032977
364,666666667; 0,57146608829434942
364,24; 0,43160793185243868
363,813333333; 0,4526244401935654
363,386666667; 0,53607869148212206
362,96; 0,44559431076045553
362,533333333; 0,43648087978370159
362,106666667; 0,45175239443874754
361,68; 0,65141481161047754
361,253333333; 0,50588566064810525
360,826666667; 0,45569860935239426
360,4; 0,51458925008789369
359,973333333; 0,54703938960998699
359,546666667; 0,48547020554516945
359,12; 0,43354770541199505
358,693333333; 0,45059370994608372
358,266666667; 0,53275573253610187
357,84; 0,48933246731726815
357,413333333; 0,42582941055298618
356,986666667; 0,42737957835277085
356,56; 0,58468502759878371
356,133333333; 0,47583732008924007
355,706666667; 0,45605656504635267
355,28; 0,46439921855933841
354,853333333; 0,47887480258955045
354,426666667; 0,50464969873389998
354; 0,43083569407448691
353,573333333; 0,40315717458781281
353,146666667; 0,51152211427680327
352,72; 0,49560052156395384
352,293333333; 0,39618694782299724
351,866666667; 0,47826203703907488
351,44; 0,52926349639850157
351,013333333; 0,44965291023215587
350,586666667; 0,37682488560693017
350,16; 0,40767657756881692
349,733333333; 0,55080449581071866
349,306666667; 0,41465163230948043
348,88; 0,50993704795842643
348,453333333; 0,51953029632526693
348,026666667; 0,44324252009395765
347,6; 0,4505299031736969
347,173333333; 0,49524796009077882
