analysis Fp 100;150;200, baseline, 2026-04-13 11_30_13.scan
Wavelength ( nm );Absorbance
450; 0,0055013420060276985
449,573333333; 0,0036311284638941288
449,146666667; 0,0049201655201613903
448,72; 0,0054770293645554731
448,293333333; 0,00096465263050068083
447,866666667; 0,0023565480951219953
447,44; 0,0024740379303696473
447,013333333; 0,0045034857466812557
446,586666667; 0,0012387187452988137
446,16; 0,0022152108140291583
445,733333333; 0,0028898625168950636
445,306666667; 0,0033666407689446299
444,88; 0,0011627717176448046
444,453333333; -0,00042600865708551975
444,026666667; 0,0037806069012728087
443,6; 0,0025698626413935294
443,173333333; 0,0010468610562379243
442,746666667; -0,00017526892770449497
442,32; 0,0022747798357162143
441,893333333; 0,0030868106987327055
441,466666667; 0,0030166429933152954
441,04; 0,001118276035413599
440,613333333; 0,0019681579433381748
440,186666667; 0,0020042995456590828
439,76; -0,00087115407222871115
439,333333333; -0,00066844833781860044
438,906666667; 0,0008830876904548817
438,48; 0,002581838751209591
438,053333333; -0,00067794747883338335
437,626666667; 0,0010579637018962658
437,2; 0,00090235640527683877
436,773333333; 0,00095281848916648577
436,346666667; -0,001079113688319987
435,92; -0,001161021878940593
435,493333333; 0,0016591044841316842
435,066666667; -0,00051545549649840159
434,64; -0,0017030679155120151
434,213333333; 0,00091961701400532464
433,786666667; 0,00034971677814561253
433,36; -0,00017620837024892922
432,933333333; -0,0003285816928860235
432,506666667; -0,0027719680219868573
432,08; -0,00061532965628546886
431,653333333; -0,0018660411005848659
431,226666667; -0,0028260822873564821
430,8; -0,0030370366293937267
430,373333333; -0,0030649369582530428
429,946666667; -0,002744911704214638
429,52; -0,0048194802366176379
429,093333333; -0,0028746188618216754
428,666666667; -0,00070740544470088889
428,24; -0,0012227931292758212
427,813333333; -0,0037766157183803479
427,386666667; -0,0043865698389671907
426,96; -0,0012934645637913275
426,533333333; -0,0049162739887805319
426,106666667; -0,0025583559181574212
425,68; -0,0050360183231483169
425,253333333; -0,0013275856617866926
424,826666667; -0,003487861016767168
424,4; -0,0049373740330346935
423,973333333; -0,0055719213560189015
423,546666667; -0,0032134843058908729
423,12; -0,0048911585472539258
422,693333333; -0,0059207198210048115
422,266666667; -0,0050689387135188797
421,84; -0,0037820672150701055
421,413333333; -0,0037663001567148206
420,986666667; -0,0051978589035604197
420,56; -0,0072981966659399176
420,133333333; -0,0055770454928261333
419,706666667; -0,0044768131338066303
419,28; -0,0048774383030904551
418,853333333; -0,0094273155555076836
418,426666667; -0,0064120399765703944
418; -0,0083545846864527661
417,573333333; -0,0052682310342813165
417,146666667; -0,0066810767166300359
416,72; -0,0057488097809283364
416,293333333; -0,007263068575409877
415,866666667; -0,0061062355525866681
415,44; -0,010129087604583519
415,013333333; -0,010777257382864858
414,586666667; -0,0081703085452275136
414,16; -0,005862331949182318
413,733333333; -0,010105223394929249
413,306666667; -0,009547653608012064
412,88; -0,0035145594738524889
412,453333333; -0,0085717644542471598
412,026666667; -0,009368588216599227
411,6; -0,0075795026496096917
411,173333333; -0,0096517922356678127
410,746666667; -0,0074648763984510643
410,32; -0,01069654058665062
409,893333333; -0,010812871158122
409,466666667; -0,010336342267690887
409,04; -0,0097726015374073171
408,613333333; -0,010158058255918269
408,186666667; -0,013423140160730604
407,76; -0,0095298653468466627
407,333333333; -0,0085131563246345215
406,906666667; -0,012710808776318593
406,48; -0,012519333511594843
406,053333333; -0,014139753766348222
405,626666667; -0,010105065070101374
405,2; -0,013731362298129154
404,773333333; -0,012966208159925812
404,346666667; -0,013907995074977876
403,92; -0,010140618309392333
403,493333333; -0,015556590631605567
403,066666667; -0,016098687425246415
402,64; -0,012401229701937893
402,213333333; -0,013052003458144173
401,786666667; -0,013799344189476103
401,36; -0,018167730420816958
400,933333333; -0,014073415659355314
400,506666667; -0,0092982882633970126
400,08; -0,015484830364586448
399,653333333; -0,016057332977644612
399,226666667; -0,01307770889251976
398,8; -0,011475311592236474
398,373333333; -0,016913047060365963
397,946666667; -0,015310836024586888
397,52; -0,016919931396834644
397,093333333; -0,014289177954203132
396,666666667; -0,016505986452102221
396,24; -0,01635550707579346
395,813333333; -0,018698748201116232
395,386666667; -0,013380797579893378
394,96; -0,016399852931511034
394,533333333; -0,020341606810687508
394,106666667; -0,019841719418747392
393,68; -0,01438467390836216
393,253333333; -0,017422704026105674
392,826666667; -0,018288785591725868
392,4; -0,01970311626790372
391,973333333; -0,014540201053031585
391,546666667; -0,017119377851507026
391,12; -0,023630581796159053
390,693333333; -0,020431442186224495
390,266666667; -0,016714330762629775
389,84; -0,018288785591734583
389,413333333; -0,022369606420393543
388,986666667; -0,021051010116921749
388,56; -0,017139611765746472
388,133333333; -0,018391454592356655
387,706666667; -0,021247059106841899
387,28; -0,025785675272326117
386,853333333; -0,01995354332029442
386,426666667; -0,018864179030077581
386; -0,023717641830438774
385,573333333; -0,022112028673288032
385,146666667; -0,021195478737352901
384,72; -0,020798223093169432
384,293333333; -0,025631619617331187
383,866666667; -0,022236365824939045
383,44; -0,022576941177241908
383,013333333; -0,020618489012142999
382,586666667; -0,026413032785068
382,16; -0,02918662503359909
381,733333333; -0,024202471598971896
381,306666667; -0,021276660263549546
380,88; -0,024274799972770107
380,453333333; -0,023607244715085105
380,026666667; -0,021070793271076103
379,6; -0,024111811071644847
379,173333333; -0,026843931525951398
378,746666667; -0,028328001499148752
378,32; -0,02126886509359666
377,893333333; -0,023295946419270536
377,466666667; -0,031446654349553418
377,04; -0,028422649949773726
376,613333333; -0,024457465857255681
376,186666667; -0,021530676633137059
375,76; -0,025903109461092731
375,333333333; -0,031814113259287825
374,906666667; -0,024892458692128815
374,48; -0,0088259316981225237
374,053333333; -0,018183264881432817
373,626666667; -0,032799299806337029
373,2; -0,028101315721846609
372,773333333; -0,022565826773508619
372,346666667; 0,010091300122334231
371,92; -0,014685912989158919
371,493333333; -0,033208299428166631
371,066666667; -0,019619166851016879
370,64; -0,013327819295260014
370,213333333; -0,020947653800349523
369,786666667; -0,044503301381991843
369,36; -0,027385801076759808
368,933333333; 0,0020078620872150872
368,506666667; -0,026213720440941349
368,08; -0,043678667396210631
367,653333333; -0,021761115640338623
367,226666667; -0,0073819537648447371
366,8; -0,037822488695399246
366,373333333; -0,041392710059805167
365,946666667; -0,024605343118181303
365,52; 0,0038003905209298933
365,093333333; -0,02589406445627029
364,666666667; -0,035726539790638841
364,24; -0,037602540105460491
363,813333333; -0,011697389185510347
363,386666667; -0,029224554076883014
362,96; -0,048998180776743186
362,533333333; -0,029417715966566331
362,106666667; -0,00042848347231118697
361,68; -0,022422833368241531
361,253333333; -0,034796942025419816
360,826666667; -0,034123256802430807
360,4; -0,0074165868573438142
359,973333333; -0,018829505890714755
359,546666667; -0,04052000865334876
359,12; -0,029653124511177284
358,693333333; -0,016542267054357997
358,266666667; -0,024375626817377202
357,84; -0,030782679095857989
357,413333333; -0,029503408819344913
356,986666667; -0,01081674452868045
356,56; -0,0048134154641725838
356,133333333; -0,036174446344453472
355,706666667; -0,051553923636447771
355,28; -0,0066934358330420669
354,853333333; -0,043034605681931064
354,426666667; -0,049742560833698893
354; -0,050962783396029963
353,573333333; -0,0097598060967174563
353,146666667; -0,041256960481458743
352,72; -0,05155017226935929
352,293333333; -0,054357662796756766
351,866666667; -0,012513550929872835
351,44; -0,040222965180927932
351,013333333; -0,050368092954053936
350,586666667; -0,030693743377854875
350,16; -0,017728766426403433
349,733333333; -0,010106545873154505
349,306666667; -0,040897339582400903
348,88; -0,033147495239902784
348,453333333; -0,020280752331098814
348,026666667; -0,034993525594488609
347,6; -0,037872433662305513
347,173333333; -0,01838558167211778
346,746666667; -0,0051895403303498623
346,32; -0,010419798083744682
345,893333333; -0,035672277212065555
345,466666667; -0,021841568872297809
345,04; -0,015628473833253768
344,613333333; -0,024645201861890186
344,186666667; -0,030199617147375585
343,76; -0,01796451956031379
343,333333333; -0,013901215977983154
342,906666667; -0,016758460551633807
342,48; -0,040059830993409221
342,053333333; -0,039257261902018552
341,626666667; -0,02640609256912144
341,2; -0,0075478688815239729
340,773333333; -0,033029872924057929
340,346666667; -0,027655912563184459
339,92; -0,024268575012593812
339,493333333; -0,0089058717714223124
339,066666667; -0,03331125900150593
338,64; -0,035391956567675104
338,213333333; -0,020517084747557583
337,786666667; -0,021303243935181106
337,36; -0,033466704189791495
336,933333333; -0,035770513117253218
336,506666667; -0,025953350588587155
336,08; -0,010915348306471513
335,653333333; -0,039186492562280323
335,226666667; -0,036953538656164311
334,8; -0,025705400854276892
334,373333333; -0,014167577959787079
333,946666667; -0,04450590163468407
333,52; -0,043056253343656072
333,093333333; -0,016785103827725262
332,666666667; -0,018436536193018094
332,24; -0,038257714360900495
331,813333333; -0,030144127085707205
331,386666667; -0,014860654249804713
330,96; -0,017578816041430568
330,533333333; -0,030120436102229704
330,106666667; -0,042291853576848212
329,68; -0,03457748144858195
329,253333333; -0,024097656831214394
328,826666667; -0,034683860838474724
328,4; -0,044102147221474319
327,973333333; -0,030173245817309992
327,546666667; -0,013228265568743359
327,12; -0,033043026924132121
326,693333333; -0,032865535467914542
326,266666667; -0,040590051561442179
325,84; -0,017797473818192095
325,413333333; -0,037066955119414498
324,986666667; -0,043534547090501724
324,56; -0,039314500987368169
324,133333333; -0,015532855875966549
323,706666667; -0,041499119251892744
323,28; -0,030647592619049976
322,853333333; -0,02895610406986138
322,426666667; -0,016424370929739474
322; -0,036728948354755091
321,573333333; -0,041639618575487793
321,146666667; -0,029344802722254138
320,72; -0,017692649737105225
320,293333333; -0,032529238611485309
319,866666667; -0,0362208932638469
319,44; -0,04047934338440605
319,013333333; -0,026562772691314841
318,586666667; -0,035767171531987607
318,16; -0,045955754816486949
317,733333333; -0,039556670933789263
317,306666667; -0,015564761124693382
316,88; -0,035314746201067802
316,453333333; -0,039407346397578556
316,026666667; -0,031100504100285545
315,6; -0,025932673364920528
315,173333333; -0,031777467578716807
314,746666667; -0,041129909455745614
314,32; -0,036953791975828112
313,893333333; -0,01690230518594726
313,466666667; -0,03770481422545291
313,04; -0,040070421993678801
312,613333333; -0,032748334109752406
312,186666667; -0,028624067083045025
311,76; -0,034506782889474716
311,333333333; -0,049058802425830134
310,906666667; -0,044873870909081459
310,48; -0,027105825021930444
310,053333333; -0,035989210009637229
309,626666667; -0,044345036148980672
309,2; -0,038512714207069795
308,773333333; -0,025002269074423305
308,346666667; -0,038501486182201332
307,92; -0,037013322114986313
307,493333333; -0,042525045573577863
307,066666667; -0,025244558230144747
306,64; -0,038482297211921201
306,213333333; -0,043108690530036325
305,786666667; -0,039877865463375961
305,36; -0,024439793080215717
304,933333333; -0,040245853364522341
304,506666667; -0,04720737412567972
304,08; -0,042200986295821676
303,653333333; -0,027339912951106191
303,226666667; -0,041792847216148399
302,8; -0,044181600213086647
302,373333333; -0,048736944794477322
301,946666667; -0,02652879804380608
301,52; -0,036312278360170334
301,093333333; -0,041557848453564659
300,666666667; -0,046840183436711223
300,24; -0,026905376463909839
analysis Fp 100;150;200, Fp3125, 2026-04-13 11_36_52.scan
Wavelength ( nm );Absorbance
450; 0,15412595868110657
449,573333333; 0,15486586093902588
449,146666667; 0,15527980029582977
448,72; 0,15682004392147136
448,293333333; 0,16217160224914526
447,866666667; 0,16021783649921387
447,44; 0,15787145495414751
447,013333333; 0,15904623270034862
446,586666667; 0,16444255411624842
446,16; 0,15943220257759116
445,733333333; 0,16023613512516099
445,306666667; 0,16318631172180234
444,88; 0,16535076498985293
444,453333333; 0,16543306410312544
444,026666667; 0,16138909757137329
443,6; 0,16253733634948953
443,173333333; 0,16809453070163588
442,746666667; 0,16464027762412975
442,32; 0,16339573264122112
441,893333333; 0,16594775021076311
441,466666667; 0,16867955029010656
441,04; 0,16573245823383218
440,613333333; 0,16361498832702914
440,186666667; 0,16883198916912331
439,76; 0,17356158792972429
439,333333333; 0,17103129625320235
438,906666667; 0,16728100180626043
438,48; 0,16969548165798459
438,053333333; 0,17377488315105058
437,626666667; 0,1680699586868287
437,2; 0,16818606853485454
436,773333333; 0,17341274023056102
436,346666667; 0,1744989305734613
435,92; 0,17183151841163602
435,493333333; 0,17139889299869915
435,066666667; 0,17610676586627919
434,64; 0,17557273805141141
434,213333333; 0,17172135412693118
433,786666667; 0,17288787662983116
433,36; 0,17475098371506034
432,933333333; 0,17793200910091359
432,506666667; 0,17747819423675321
432,08; 0,17515271902084825
431,653333333; 0,18023402988910645
431,226666667; 0,17990171909331962
430,8; 0,17695946991443781
430,373333333; 0,17834228277206923
429,946666667; 0,18304793536662817
429,52; 0,18080426752567272
429,093333333; 0,18062852323054862
428,666666667; 0,17724703252316246
428,24; 0,18329986929893849
427,813333333; 0,1862577050924196
427,386666667; 0,17748944461346106
426,96; 0,18109594285488892
426,533333333; 0,18745937943458432
426,106666667; 0,1864250004291538
425,68; 0,18668997287749456
425,253333333; 0,18077449500561737
424,826666667; 0,18811343610286574
424,4; 0,18706335127353466
423,973333333; 0,18553587794304052
423,546666667; 0,18660648167134528
423,12; 0,19476105272769156
422,693333333; 0,18948744237422774
422,266666667; 0,18832290172576513
421,84; 0,18565993010999085
421,413333333; 0,19461995363235082
420,986666667; 0,19216549396514959
420,56; 0,19258128106593891
420,133333333; 0,19136746227742368
419,706666667; 0,1984189599752306
419,28; 0,19090920686722879
418,853333333; 0,19763951003551591
418,426666667; 0,19825793802738931
418; 0,20253954827784823
417,573333333; 0,19868120551109006
417,146666667; 0,19689698517322804
416,72; 0,19841416180134688
416,293333333; 0,20307600498198533
415,866666667; 0,1980930268764648
415,44; 0,20625260472297952
415,013333333; 0,20777568221091752
414,586666667; 0,20524369180202548
414,16; 0,20558013021946908
413,733333333; 0,21070317924021914
413,306666667; 0,20690135657786857
412,88; 0,20456941425801722
412,453333333; 0,21156945824622381
412,026666667; 0,20793396234512365
411,6; 0,20812073349954407
411,173333333; 0,21613842248916595
410,746666667; 0,21599833667278084
410,32; 0,21503160893918014
409,893333333; 0,21939601004124296
409,466666667; 0,22225256264208967
